company,tweet,sentiment,cleaned_tweet,hashtags,tickers,word_count,hashtag_count,sentiment_score
$ICICIBANK.NSE,$ICICIBANK.NSE looking bearish. A bearish move can be expected below 827 till 822. Take your positions accordingly and keep a tight stop loss. Bearish,Bearish,$ICICIBANK.NSE looking bearish. A bearish move can be expected below 827 till 822. Take your positions accordingly and keep a tight stop loss. Bearish,[],['ICICIBANK.NSE'],24,0,-0.5423
$ICICIBANK.NSE,"$ICICIBANK.NSE | Buy | 1000 rupees as the target Potentially positive: 21% 
The brokerage firm thinks the bank has been beating its competitors and has been operating at full capacity. Most of the growth, profitability, and asset quality checkboxes have been checked by ICICI Bank. The bank will be able to achieve ROAE/ROAA expansion over FY23–25E with the aid of increased loan growth, better operational profitability, a solid provision buffer, and a strong deposit franchise. It thinks the bank is still in a good place financially on the value front.(EDUCATIONAL PURPOSE) Bullish",Bullish,"$ICICIBANK.NSE | Buy | 1000 rupees as the target Potentially positive: 21% The brokerage firm thinks the bank has been beating its competitors and has been operating at full capacity. Most of the growth, profitability, and asset quality checkboxes have been checked by ICICI Bank. The bank will be able to achieve ROAE/ROAA expansion over FY23–25E with the aid of increased loan growth, better operational profitability, a solid provision buffer, and a strong deposit franchise. It thinks the bank is still in a good place financially on the value front.(EDUCATIONAL PURPOSE) Bullish",[],['ICICIBANK.NSE'],92,0,0.9749
$ICICIBANK.NSE,$ICICIBANK.NSE is in upward trend currently. Supertrend and Macd indicate upward movement further. William % R in the overbought zone. Bullish,Bullish,$ICICIBANK.NSE is in upward trend currently. Supertrend and Macd indicate upward movement further. William % R in the overbought zone. Bullish,[],['ICICIBANK.NSE'],21,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE 
Bollinger bands - overbought
RSI- overbought Bearish",Bearish,$ICICIBANK.NSE Bollinger bands - overbought RSI- overbought Bearish,[],['ICICIBANK.NSE'],8,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE had given breakout from Descending Triangle.
Continuing it's Bull ♉ Run Now Resistance of  Rs. 824 is there.
Once breaks....
Target 🎯 Rs. 870 Bullish",Bullish,$ICICIBANK.NSE had given breakout from Descending Triangle. Continuing it's Bull ♉ Run Now Resistance of Rs. 824 is there. Once breaks.... Target 🎯 Rs. 870 Bullish,[],['ICICIBANK.NSE'],26,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE 
The stock is trading above EMA-50 & EMA-200 levels with highly bullish momentum but RSI is now indicating a bearish sentiments. The stock may now see a trend reversal ahead. Bearish",Bearish,$ICICIBANK.NSE The stock is trading above EMA-50 & EMA-200 levels with highly bullish momentum but RSI is now indicating a bearish sentiments. The stock may now see a trend reversal ahead. Bearish,[],['ICICIBANK.NSE'],32,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE 
After a long bull run, RSI is indicating bearish sentiments ahead. Moreover, the ex dividend date is 8 August, therefore, we can expect some fall in the share price ahead Bearish",Bearish,"$ICICIBANK.NSE After a long bull run, RSI is indicating bearish sentiments ahead. Moreover, the ex dividend date is 8 August, therefore, we can expect some fall in the share price ahead Bearish",[],['ICICIBANK.NSE'],32,0,0.296
$ICICIBANK.NSE,"$ICICIBANK.NSE 
Icici Bank
Don't buy now as the risk-reward ratio is not good.
Wait for the stock to break 845-850 level. Bullish",Bullish,$ICICIBANK.NSE Icici Bank Don't buy now as the risk-reward ratio is not good. Wait for the stock to break 845-850 level. Bullish,[],['ICICIBANK.NSE'],22,0,-0.3412
$ICICIBANK.NSE,"$ICICIBANK.NSE CMP:817.90 
William % R in overbought zone, indicating trend reversal. Super trend indicating for downward trend. Volatility is low as predicted by spread of Bollinger's band. Bearish",Bearish,"$ICICIBANK.NSE CMP:817.90 William % R in overbought zone, indicating trend reversal. Super trend indicating for downward trend. Volatility is low as predicted by spread of Bollinger's band. Bearish",[],['ICICIBANK.NSE'],28,0,0.4215
$ICICIBANK.NSE,"$ICICIBANK.NSE Adx : 37.89, +DI : 42.54, -DI : 11.06 (bullish) 
Macd : 24.57, Signal Line : 20.48 (bullish) Bullish",Bullish,"$ICICIBANK.NSE Adx : 37.89, +DI : 42.54, -DI : 11.06 (bullish) Macd : 24.57, Signal Line : 20.48 (bullish) Bullish",[],['ICICIBANK.NSE'],20,0,0.0
$ICICIBANK.NSE,$ICICIBANK.NSE is looking bearish today. It is likely fall till 800. Keep a stop loss above 815 and target of 1:2 can be expected easily. Stay cautious with your capital as the VIX is high. Bearish,Bearish,$ICICIBANK.NSE is looking bearish today. It is likely fall till 800. Keep a stop loss above 815 and target of 1:2 can be expected easily. Stay cautious with your capital as the VIX is high. Bearish,[],['ICICIBANK.NSE'],36,0,-0.3612
$ICICIBANK.NSE,"$ICICIBANK.NSE is in the bearish zone. William % R is in the overbought zone, Super trend indicating upward movement further.  Stock is not much volatile as predicted by Bollinger's band. Bullish",Bullish,"$ICICIBANK.NSE is in the bearish zone. William % R is in the overbought zone, Super trend indicating upward movement further. Stock is not much volatile as predicted by Bollinger's band. Bullish",[],['ICICIBANK.NSE'],31,0,0.5994
$ICICIBANK.NSE,"$ICICIBANK.NSE | ICICI Bank, KMB Q1 Conferences: Media and Analysts’ Silence Is Not Golden for Stakeholders

""When analysts refuse to probe banks based on facts what primary investigation or in-depth critical research can they undertake? A pack of guard dogs are of no use when they muzzle themselves."" - Hemindra Hazari

Key Points:
* ICICI Bank Ltd (ICICIBC IN) &amp; Kotak Mahindra Bank (KMB IN) actively covered by a large number of analysts
* Significant issues of regulatory penalties on Kotak Bank subsidiary &amp; major theft in a currency chest of ICICI Bank. No clarification from both banks
* Instead of demanding explanations from the banks during the 1Q concalls, media and analysts chose to remain silent

Read more: smartkarma.com/insights/ici... Bearish",Bearish,"$ICICIBANK.NSE | ICICI Bank, KMB Q1 Conferences: Media and Analysts’ Silence Is Not Golden for Stakeholders ""When analysts refuse to probe banks based on facts what primary investigation or in-depth critical research can they undertake? A pack of guard dogs are of no use when they muzzle themselves."" - Hemindra Hazari Key Points: * ICICI Bank Ltd (ICICIBC IN) &amp; Kotak Mahindra Bank (KMB IN) actively covered by a large number of analysts * Significant issues of regulatory penalties on Kotak Bank subsidiary &amp; major theft in a currency chest of ICICI Bank. No clarification from both banks * Instead of demanding explanations from the banks during the 1Q concalls, media and analysts chose to remain silent Read more: smartkarma.com/insights/ici... Bearish",[],['ICICIBANK.NSE'],121,0,-0.6597
$ICICIBANK.NSE,"$ICICIBANK.NSE  
MACD: 23.68 
Macd Signal: 19.46 (Bullish) 
RSI: 77.10 (Slightly Overbought, Bullish) Bullish",Bullish,"$ICICIBANK.NSE MACD: 23.68 Macd Signal: 19.46 (Bullish) RSI: 77.10 (Slightly Overbought, Bullish) Bullish",[],['ICICIBANK.NSE'],13,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE 
MACD-Bullish
100 day SMA - bullish Bullish",Bullish,$ICICIBANK.NSE MACD-Bullish 100 day SMA - bullish Bullish,[],['ICICIBANK.NSE'],8,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE 
Icici bank is going to reach our ultimate target of 850 in a few days.
Those who want to buy, wait for the stock to break 845 level and then enter in this script.
Now the risk reward is not good. Bullish",Bullish,"$ICICIBANK.NSE Icici bank is going to reach our ultimate target of 850 in a few days. Those who want to buy, wait for the stock to break 845 level and then enter in this script. Now the risk reward is not good. Bullish",[],['ICICIBANK.NSE'],43,0,0.1516
$ICICIBANK.NSE,"$ICICIBANK.NSE Adx : 34.61, +DI : 42.78, -DI : 12.45 (bullish) 
Macd : 22.68, Signal Line : 18.40 (bullish) Bullish",Bullish,"$ICICIBANK.NSE Adx : 34.61, +DI : 42.78, -DI : 12.45 (bullish) Macd : 22.68, Signal Line : 18.40 (bullish) Bullish",[],['ICICIBANK.NSE'],20,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE 

Icici bank is heading towards resistance.

Wait for the bearish pattern at the resistance for the next trade of good risk:reward ratio. Bearish",Bearish,$ICICIBANK.NSE Icici bank is heading towards resistance. Wait for the bearish pattern at the resistance for the next trade of good risk:reward ratio. Bearish,[],['ICICIBANK.NSE'],24,0,0.4404
$ICICIBANK.NSE,"As the profits of $ICICIBANK.NSE climbed 73.85 billion Indian rupees, Earnings per share has increased by quarter June 30 rose to 10.41 rupees from 6.74 rupees a year earlier. Analysts polled by Visible Alpha expected an EPS of 9.22 rupees. Bullish",Bullish,"As the profits of $ICICIBANK.NSE climbed 73.85 billion Indian rupees, Earnings per share has increased by quarter June 30 rose to 10.41 rupees from 6.74 rupees a year earlier. Analysts polled by Visible Alpha expected an EPS of 9.22 rupees. Bullish",[],['ICICIBANK.NSE'],41,0,0.7351
$ICICIBANK.NSE,"$ICICIBANK.NSE closed at good level and had shown a strong bullish sentiment. Market has appreciated the results and it can go even higher from here. Tomorrow if it opens flat, it can go till 825. Bullish",Bullish,"$ICICIBANK.NSE closed at good level and had shown a strong bullish sentiment. Market has appreciated the results and it can go even higher from here. Tomorrow if it opens flat, it can go till 825. Bullish",[],['ICICIBANK.NSE'],36,0,0.8591
$ICICIBANK.NSE,"$ICICIBANK.NSE sustaining the breakthrough, more upside is coming ahead 
target -836,867 Bullish",Bullish,"$ICICIBANK.NSE sustaining the breakthrough, more upside is coming ahead target -836,867 Bullish",[],['ICICIBANK.NSE'],12,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE 
ICICI bank has given high returns in these days while the stock market was down. 
Still thr share price is rising. But RSI is at high overbought zone. 
ADX DMI OBV indicator is still bullish, but it seems that the bullish momentum is likely to end in just few trading sessions. 
Hence, bearish momentum ahead. Bearish",Bearish,"$ICICIBANK.NSE ICICI bank has given high returns in these days while the stock market was down. Still thr share price is rising. But RSI is at high overbought zone. ADX DMI OBV indicator is still bullish, but it seems that the bullish momentum is likely to end in just few trading sessions. Hence, bearish momentum ahead. Bearish",[],['ICICIBANK.NSE'],57,0,0.1531
$ICICIBANK.NSE,"$ICICIBANK.NSE 
The stock is in high bullish momentum will increased volumes.
MACD is also bullish. Though RSI is in overbought zone stock is looking good to buy. Will it make it to new 52-week high Bullish",Bullish,$ICICIBANK.NSE The stock is in high bullish momentum will increased volumes. MACD is also bullish. Though RSI is in overbought zone stock is looking good to buy. Will it make it to new 52-week high Bullish,[],['ICICIBANK.NSE'],36,0,0.6124
$ICICIBANK.NSE,"$ICICIBANK.NSE  
the stock is making a small correction and makes a new high Bullish",Bullish,$ICICIBANK.NSE the stock is making a small correction and makes a new high Bullish,[],['ICICIBANK.NSE'],14,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE  
using 15 min TF, stock gives an upward breakout Bullish",Bullish,"$ICICIBANK.NSE using 15 min TF, stock gives an upward breakout Bullish",[],['ICICIBANK.NSE'],11,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE 
50 day SMA - bullish
The uptrend could continue for sometime. Bullish",Bullish,$ICICIBANK.NSE 50 day SMA - bullish The uptrend could continue for sometime. Bullish,[],['ICICIBANK.NSE'],13,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE  
MACD: 21.48 
Macd Signal: 17.34 (Bullish) 
RSI: 72.69 (Over Bought, Bullish) Bullish",Bullish,"$ICICIBANK.NSE MACD: 21.48 Macd Signal: 17.34 (Bullish) RSI: 72.69 (Over Bought, Bullish) Bullish",[],['ICICIBANK.NSE'],13,0,0.0
$ICICIBANK.NSE,$ICICIBANK.NSE is this going to beat $HDFCBANK.NSE ? Bearish,Bearish,$ICICIBANK.NSE is this going to beat $HDFCBANK.NSE ? Bearish,[],['ICICIBANK.NSE' 'HDFCBANK.NSE'],9,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE  
Another superb result from banking sector. 
 
ICICI Bank said its consolidated net profit climbed to 73.85 billion Indian rupees ($926.1 million) in the fiscal first quarter from 47.63 billion rupees a year ago. 
 
Earnings per share for the quarter ended June 30 rose to 10.41 rupees from 6.74 rupees a year earlier. Analysts polled by Visible Alpha expected an EPS of 9.22 rupees. 
 
Total income of the company increased year on year to 392.18 billion rupees from 353.52 billion rupees, according to a Saturday filing. Bullish",Bullish,"$ICICIBANK.NSE Another superb result from banking sector. ICICI Bank said its consolidated net profit climbed to 73.85 billion Indian rupees ($926.1 million) in the fiscal first quarter from 47.63 billion rupees a year ago. Earnings per share for the quarter ended June 30 rose to 10.41 rupees from 6.74 rupees a year earlier. Analysts polled by Visible Alpha expected an EPS of 9.22 rupees. Total income of the company increased year on year to 392.18 billion rupees from 353.52 billion rupees, according to a Saturday filing. Bullish",[],['ICICIBANK.NSE' '926.1'],87,0,0.8834
$ICICIBANK.NSE,"$ICICIBANK.NSE Aroon Up : 92.00, Aroon Down : 0 (bullish) 
Macd : 21.07, Signal Line : 16.30 (bullish) Bullish",Bullish,"$ICICIBANK.NSE Aroon Up : 92.00, Aroon Down : 0 (bullish) Macd : 21.07, Signal Line : 16.30 (bullish) Bullish",[],['ICICIBANK.NSE'],19,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE Showing Bullish Signals 
Adx : 31.78, +DI : 41.35, -DI : 14.09 (Bullish; Nice uptrend) 
Macd : 21.07, Signal Line : 16.30 (Bullish Signal) 
RSI: 80.28 (Mild Bearish; in the overbought Zone) Bullish",Bullish,"$ICICIBANK.NSE Showing Bullish Signals Adx : 31.78, +DI : 41.35, -DI : 14.09 (Bullish; Nice uptrend) Macd : 21.07, Signal Line : 16.30 (Bullish Signal) RSI: 80.28 (Mild Bearish; in the overbought Zone) Bullish",[],['ICICIBANK.NSE'],34,0,0.4215
$ICICIBANK.NSE,"$ICICIBANK.NSE with good results, upside movement is possible. It can check 836 Bullish",Bullish,"$ICICIBANK.NSE with good results, upside movement is possible. It can check 836 Bullish",[],['ICICIBANK.NSE'],13,0,0.4404
$ICICIBANK.NSE,"$ICICIBANK.NSE  
 
Rejection at upper end of parallel channel  
 
Positive results, but stock failing to sustain higher, indicating results priced in run up earlier and profit booking is on.. Bearish",Bearish,"$ICICIBANK.NSE Rejection at upper end of parallel channel Positive results, but stock failing to sustain higher, indicating results priced in run up earlier and profit booking is on.. Bearish",[],['ICICIBANK.NSE'],29,0,-0.1406
$ICICIBANK.NSE,"$ICICIBANK.NSE
 ICICI Bank share price jumped 1.27% intraday to Rs 811 on BSE after the private sector bank reported a 50% in net profit to Rs 6,905 crore in the first quarter of the current fiscal, up from Rs 4,616 crore profit reported in the same quarter a year ago. ICICI Bank’s total income improved to Rs 28,336.74 crore in the quarter under review, up from Rs 24,379.27 crore in the in FY22. Bullish",Bullish,"$ICICIBANK.NSE ICICI Bank share price jumped 1.27% intraday to Rs 811 on BSE after the private sector bank reported a 50% in net profit to Rs 6,905 crore in the first quarter of the current fiscal, up from Rs 4,616 crore profit reported in the same quarter a year ago. ICICI Bank’s total income improved to Rs 28,336.74 crore in the quarter under review, up from Rs 24,379.27 crore in the in FY22. Bullish",[],['ICICIBANK.NSE'],74,0,0.8854
$ICICIBANK.NSE,"$ICICIBANK.NSE reported a 55.04% jump in its June quarter consolidated net profit to Rs 7,384.53 crore, helped by a sharp reduction in provisions and the core interest income continuing to be strong. On a standalone basis, it reported a net profit of Rs 6,904.94 crore against Rs 4,616.02 crore in the year-ago period. 
We can its earnings have an impact on the stock prices. Though RSI is in the overbought zone, MACD is indicating an uptrend. Bullish",Bullish,"$ICICIBANK.NSE reported a 55.04% jump in its June quarter consolidated net profit to Rs 7,384.53 crore, helped by a sharp reduction in provisions and the core interest income continuing to be strong. On a standalone basis, it reported a net profit of Rs 6,904.94 crore against Rs 4,616.02 crore in the year-ago period. We can its earnings have an impact on the stock prices. Though RSI is in the overbought zone, MACD is indicating an uptrend. Bullish",[],['ICICIBANK.NSE'],77,0,0.9022
$ICICIBANK.NSE,"Axis Securities says $ICICIBANK.NSE has been ticking all the right boxes in terms of growth, margins, and asset quality. The firm maintains ""buy"" rating on the stock with a TP of Rs 1,000 Bullish",Bullish,"Axis Securities says $ICICIBANK.NSE has been ticking all the right boxes in terms of growth, margins, and asset quality. The firm maintains ""buy"" rating on the stock with a TP of Rs 1,000 Bullish",[],['ICICIBANK.NSE'],34,0,0.743
$ICICIBANK.NSE,"$ICICIBANK.NSE profit increased by 50% to Rs 6,905 crore in the June quarter, while bad loan provisions fell sharply. Net interest income climbed by 20.8 %, with advances increasing by 21% and deposits increasing by 13%. On a sequential basis, asset quality improved. 
Fundamentally, bank is performing well and can be a option for long term investment. Bullish",Bullish,"$ICICIBANK.NSE profit increased by 50% to Rs 6,905 crore in the June quarter, while bad loan provisions fell sharply. Net interest income climbed by 20.8 %, with advances increasing by 21% and deposits increasing by 13%. On a sequential basis, asset quality improved. Fundamentally, bank is performing well and can be a option for long term investment. Bullish",[],['ICICIBANK.NSE'],58,0,0.8807
$ICICIBANK.NSE,"$ICICIBANK.NSE though have shown good results, stock is looking bearish for now. Sell at current level for a target till 780. Keep a tuft stop loss and trade according to your risk appetite. Bearish",Bearish,"$ICICIBANK.NSE though have shown good results, stock is looking bearish for now. Sell at current level for a target till 780. Keep a tuft stop loss and trade according to your risk appetite. Bearish",[],['ICICIBANK.NSE'],34,0,-0.4019
$ICICIBANK.NSE,"$ICICIBANK.NSE Aroon Up : 100.00, Aroon Down : 0(strong bullish) 
Macd : 19.39, Signal Line : 13.72(bullish) Bullish",Bullish,"$ICICIBANK.NSE Aroon Up : 100.00, Aroon Down : 0(strong bullish) Macd : 19.39, Signal Line : 13.72(bullish) Bullish",[],['ICICIBANK.NSE'],18,0,0.0
$ICICIBANK.NSE,Growth in Action for $ICICIBANK.NSE Bullish,Bullish,Growth in Action for $ICICIBANK.NSE Bullish,[],['ICICIBANK.NSE'],6,0,0.3818
$ICICIBANK.NSE,"$ICICIBANK.NSE  
A report on ICICI BANK by Motilal OSWAL 
 
** What looks to be a picture perfect performance in one quarter only adds more colors in the ensuing quarter. Our conviction in the bank remains strong and we believe that the journey is likely to get even more exciting in the coming years. 
** Over the last couple of quarters, due to intense FII selling, the stock's absolute performance has been limited; however, with flawless execution it is only a matter of time that ICICI’s valuation will expand to its deserving multiple, thus generating supernormal returns for investors. 
** We estimate the bank to deliver a FY24 RoA/RoE of 2.1%/17.1% and reiterate our Buy rating with an SoTP-based TP of INR1,050 per share (2.8x FY24E ABV). ICICIBC remains our top pick in the sector. Bullish",Bullish,"$ICICIBANK.NSE A report on ICICI BANK by Motilal OSWAL ** What looks to be a picture perfect performance in one quarter only adds more colors in the ensuing quarter. Our conviction in the bank remains strong and we believe that the journey is likely to get even more exciting in the coming years. ** Over the last couple of quarters, due to intense FII selling, the stock's absolute performance has been limited; however, with flawless execution it is only a matter of time that ICICI’s valuation will expand to its deserving multiple, thus generating supernormal returns for investors. ** We estimate the bank to deliver a FY24 RoA/RoE of 2.1%/17.1% and reiterate our Buy rating with an SoTP-based TP of INR1,050 per share (2.8x FY24E ABV). ICICIBC remains our top pick in the sector. Bullish",[],['ICICIBANK.NSE'],135,0,0.9558
$ICICIBANK.NSE,"$ICICIBANK.NSE  
daily TF recently gives an upward breakout and a descending triangle was formed and bullish trend will still exist Bullish",Bullish,$ICICIBANK.NSE daily TF recently gives an upward breakout and a descending triangle was formed and bullish trend will still exist Bullish,[],['ICICIBANK.NSE'],21,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE 

The Icici bank reported a 55% jump in the June quarter. Bullish",Bullish,$ICICIBANK.NSE The Icici bank reported a 55% jump in the June quarter. Bullish,[],['ICICIBANK.NSE'],13,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE  
The stock is currently trading above EMA-50&200., with improving volumes. Buyers seem much more active lately and MACD is also bullish. Bullish",Bullish,"$ICICIBANK.NSE The stock is currently trading above EMA-50&200., with improving volumes. Buyers seem much more active lately and MACD is also bullish. Bullish",[],['ICICIBANK.NSE'],23,0,0.6997
$ICICIBANK.NSE,$ICICIBANK.NSE stock is in bullish trend. Supertrend and Macd are indicating upward trend. William % R is  in oversold zone. Bullish,Bullish,$ICICIBANK.NSE stock is in bullish trend. Supertrend and Macd are indicating upward trend. William % R is in oversold zone. Bullish,[],['ICICIBANK.NSE'],21,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE  
buy ICICI bank 
CMP - 793 
TGT - 805/811 
SL - 785 
trade with proper stop loss ! Bullish",Bullish,$ICICIBANK.NSE buy ICICI bank CMP - 793 TGT - 805/811 SL - 785 trade with proper stop loss ! Bullish,[],['ICICIBANK.NSE'],20,0,-0.5848
$ICICIBANK.NSE,"$ICICIBANK.NSE  
MACD: 17.56 
Signal: 12.30 (Bullish) 
RSI: 71.10 (Over Bought Zone, Bullish) Bullish",Bullish,"$ICICIBANK.NSE MACD: 17.56 Signal: 12.30 (Bullish) RSI: 71.10 (Over Bought Zone, Bullish) Bullish",[],['ICICIBANK.NSE'],13,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE  Strong bullish 
Adx : 25.43, +DI : 38.81, -DI : 15.27 (Nice uptrend) 
Macd : 16.40, Signal Line : 10.98 (Bullish) 
RSI: 81.52 (Mild Bearish) Bullish",Bullish,"$ICICIBANK.NSE Strong bullish Adx : 25.43, +DI : 38.81, -DI : 15.27 (Nice uptrend) Macd : 16.40, Signal Line : 10.98 (Bullish) RSI: 81.52 (Mild Bearish) Bullish",[],['ICICIBANK.NSE'],27,0,0.7269
$ICICIBANK.NSE,"$ICICIBANK.NSE  
Buying Icici bank can be done after some retracement. 
Target- 850 
And if it breaks 860 then it comes in blue sky zone. Bullish",Bullish,$ICICIBANK.NSE Buying Icici bank can be done after some retracement. Target- 850 And if it breaks 860 then it comes in blue sky zone. Bullish,[],['ICICIBANK.NSE'],25,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE 

DMI = Bullish
ADX=  Weak trend Bullish",Bullish,$ICICIBANK.NSE DMI = Bullish ADX= Weak trend Bullish,[],['ICICIBANK.NSE'],8,0,-0.4404
$ICICIBANK.NSE,"$ICICIBANK.NSE 
With a target of 840, we can expect the stock to remain bullish. It is also at its support zone as could be seen from the graph. Bullish",Bullish,"$ICICIBANK.NSE With a target of 840, we can expect the stock to remain bullish. It is also at its support zone as could be seen from the graph. Bullish",[],['ICICIBANK.NSE'],29,0,0.4019
$ICICIBANK.NSE,"$ICICIBANK.NSE 
CMP: Rs 785.40
RSI: 70
The stock is trading above EMA-50 & EMA-200 which indicates the share prices to go up. Though RSI is in overbought zone, MACD is indicating a highly bullish momentum. Bullish",Bullish,"$ICICIBANK.NSE CMP: Rs 785.40 RSI: 70 The stock is trading above EMA-50 & EMA-200 which indicates the share prices to go up. Though RSI is in overbought zone, MACD is indicating a highly bullish momentum. Bullish",[],['ICICIBANK.NSE'],36,0,0.296
$ICICIBANK.NSE,"$ICICIBANK.NSE is looking really bullish in the whole banking sector. It has given a beautiful breakout with a W pattern, and it’s likely to touch itself previous high soon. Keep an eye on the results which are coming on Friday. Bullish",Bullish,"$ICICIBANK.NSE is looking really bullish in the whole banking sector. It has given a beautiful breakout with a W pattern, and it’s likely to touch itself previous high soon. Keep an eye on the results which are coming on Friday. Bullish",[],['ICICIBANK.NSE'],41,0,0.5994
$ICICIBANK.NSE,"$ICICIBANK.NSE Adx : 25.43, +DI : 38.81, -DI : 15.27 (bullish) 
Macd : 16.40, Signal Line : 10.98 (bullish) Bullish",Bullish,"$ICICIBANK.NSE Adx : 25.43, +DI : 38.81, -DI : 15.27 (bullish) Macd : 16.40, Signal Line : 10.98 (bullish) Bullish",[],['ICICIBANK.NSE'],20,0,0.0
$ICICIBANK.NSE,$ICICIBANK.NSE A breakthrough after forming W. Bullish,Bullish,$ICICIBANK.NSE A breakthrough after forming W. Bullish,[],['ICICIBANK.NSE'],7,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE  
MACD: 16.40 
Macd Signal: 10.98 (Bullish) 
RSI: 70.32(Over Bought Zone, Bearish) Bullish",Bullish,"$ICICIBANK.NSE MACD: 16.40 Macd Signal: 10.98 (Bullish) RSI: 70.32(Over Bought Zone, Bearish) Bullish",[],['ICICIBANK.NSE'],13,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE  showing Bullish Signal 
Adx : 24.04, +DI : 36.82, -DI : 15.98 (Trending Upwards) 
Macd : 14.98, Signal Line : 9.63 (Bullish) 
RSi: 81.82 (Mild Bearish, In overbought Zone) Bullish",Bullish,"$ICICIBANK.NSE showing Bullish Signal Adx : 24.04, +DI : 36.82, -DI : 15.98 (Trending Upwards) Macd : 14.98, Signal Line : 9.63 (Bullish) RSi: 81.82 (Mild Bearish, In overbought Zone) Bullish",[],['ICICIBANK.NSE'],31,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE 

Icici Bank at triple bottom neckline in weekly time frame.

One should wait for the break of neckline for further up movement Bullish",Bullish,$ICICIBANK.NSE Icici Bank at triple bottom neckline in weekly time frame. One should wait for the break of neckline for further up movement Bullish,[],['ICICIBANK.NSE'],24,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE Cross 780 Next Resistance level 
@StocktwitsIndia Bullish",Bullish,$ICICIBANK.NSE Cross 780 Next Resistance level @StocktwitsIndia Bullish,[],['ICICIBANK.NSE'],8,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE 
Both RSI and Bollinger bands are in overbought region. Bearish",Bearish,$ICICIBANK.NSE Both RSI and Bollinger bands are in overbought region. Bearish,[],['ICICIBANK.NSE'],11,0,0.0
$ICICIBANK.NSE,$ICICIBANK.NSE has made a perfect W pattern on daily time frame. Stock can move higher from here if the market is favourable. Look out for the results on Saturday and take position accordingly. Bullish,Bullish,$ICICIBANK.NSE has made a perfect W pattern on daily time frame. Stock can move higher from here if the market is favourable. Look out for the results on Saturday and take position accordingly. Bullish,[],['ICICIBANK.NSE'],34,0,0.5719
$ICICIBANK.NSE,$ICICIBANK.NSE all set to launch... Bullish,Bullish,$ICICIBANK.NSE all set to launch... Bullish,[],['ICICIBANK.NSE'],6,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE 
CMP: Rs 780
RSI: 69
The stock breaksout the resistance at Rs761. Though RSI is indicating that stock is moving to overbought zone, MACD is indicating a highly bullish signal. Bullish",Bullish,"$ICICIBANK.NSE CMP: Rs 780 RSI: 69 The stock breaksout the resistance at Rs761. Though RSI is indicating that stock is moving to overbought zone, MACD is indicating a highly bullish signal. Bullish",[],['ICICIBANK.NSE'],32,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE 
CMP: 781.35
The stock price is at its resistance zone. There is high chances of reversal trend ahead.  Selling pressure will be seen now. Bearish",Bearish,$ICICIBANK.NSE CMP: 781.35 The stock price is at its resistance zone. There is high chances of reversal trend ahead. Selling pressure will be seen now. Bearish,[],['ICICIBANK.NSE'],26,0,-0.1027
$ICICIBANK.NSE,"$ICICIBANK.NSE Adx : 22.85, +DI : 35.13, -DI:17.17(bullish) 
Macd : 13.20, Signal Line : 8.29(bullish) Bullish",Bullish,"$ICICIBANK.NSE Adx : 22.85, +DI : 35.13, -DI:17.17(bullish) Macd : 13.20, Signal Line : 8.29(bullish) Bullish",[],['ICICIBANK.NSE'],16,0,0.0
$ICICIBANK.NSE,"$ICICIBANK.NSE On upward trend, has to cross 783 with strength to reach its next Target of 810 and then 870 Bullish",Bullish,"$ICICIBANK.NSE On upward trend, has to cross 783 with strength to reach its next Target of 810 and then 870 Bullish",[],['ICICIBANK.NSE'],21,0,0.5106
